FECHA_INGRESO,DOCUMENTO,RAZSOC_RESPONSABLE,NRO_GUIA,GUIA_MADRE,FECHA_ACTA,NRO_ACTA,TPO.ANOM,DESC.ANOMALIA,CTPDCTO,SCLI,BULTOS,PESO,AEROLINEA,TIPO AERONAVE
1/11/2023,MDES-2023-103279-73-H,B,XXX-0B425449,176-87136265,2/11/2023,2023-27301-N,FALPRE,F.PRECINTO,MDES,50,1,238,EMIRATES,PASAJEROS
1/11/2023,MDES-2023-103457-73-F,C,XXX-00155329,014-30327205,5/5/2021,2021-11641-N,EMBROT,EMB.ROTO,MDES,800850,1,29,AIR CANADA,PASAJEROS
1/11/2023,MDES-2023-103457-73-F,C,XXX-00155329,014-30327205,12/5/2021,2021-12473-R,EMBROT,EMB.ROTO,MDES,800850,1,29,AIR CANADA,PASAJEROS
1/11/2023,MDES-2023-103457-73-F,C,XXX-00155329,014-30327205,14/5/2021,2021-12752-R,EMBABI,EMB.ABIERTO,MDES,800850,1,29,AIR CANADA,PASAJEROS
1/11/2023,MDES-2023-103487-73-X,A,XXX-55852363,014-30171212,2/11/2023,2023-27348-Y,EMBMOJ,EMB.MOJADO,MDES,74,1,"1,2",AIR CANADA,PASAJEROS
1/11/2023,MDES-2023-103328-73-C,C,XXX-00161543,125-57299340,22/6/2011,2011-18708-Y,FALPRE,F.PRECINTO,MDES,800850,2,1,BRITISH,PASAJEROS
1/11/2023,MDES-2023-103173-73-A,B,XXX-0B212875,996-12550845,31/10/2023,2023-27177-Y,APLAST,APLAST/DEF.,MDES,50,1,348,AIR EUROPA,PASAJEROS
1/11/2023,MDES-2023-103173-73-A,B,XXX-0B212875,996-12550845,2/11/2023,2023-27302-O,APLAST,APLAST/DEF.,MDES,50,1,348,AIR EUROPA,PASAJEROS
1/11/2023,MDES-2023-103173-73-A,B,XXX-0B212875,996-12550845,2/11/2023,2023-27302-O,EMBABI,EMB.ABIERTO,MDES,50,1,348,AIR EUROPA,PASAJEROS
1/11/2023,MDES-2023-103049-73-C,C,XXX-00148361,016-70719600,1/11/2023,2023-27264-V,FALPRE,F.PRECINTO,MDES,800850,1,120,UNITED,PASAJEROS
1/11/2023,MDES-2023-103019-73-W,C,000-SB000877,406-05540426,29/12/2022,2022-36792-B,EMBABI,EMB.ABIERTO,MDES,800850,1,54,UPS,CARGUERO
1/11/2023,MDES-2023-103019-73-W,C,XXX-00042766,406-05540426,5/4/2000,2000-30339-S,APLAST,APLAST/DEF.,MDES,800850,7,382,UPS,CARGUERO
1/11/2023,MDES-2023-103019-73-W,C,XXX-00042766,406-05540426,5/4/2000,2000-30339-S,EMBROT,EMB.ROTO,MDES,800850,7,382,UPS,CARGUERO
1/11/2023,MDES-2023-103019-73-W,C,XXX-00042766,406-05540426,27/10/2008,2008-106706-J,APLAST,APLAST/DEF.,MDES,800850,7,382,UPS,CARGUERO
1/11/2023,MDES-2023-103019-73-W,C,XXX-00042778,406-05540426,2/11/2005,2005-83931-C,EMBROT,EMB.ROTO,MDES,800850,7,"595,13",UPS,CARGUERO
1/11/2023,MDES-2023-103019-73-W,C,XXX-00042778,406-05540426,22/11/2013,2013-39933-B,DERRAM,EMB.DERRAME,MDES,800850,7,"595,13",UPS,CARGUERO
1/11/2023,MDES-2023-103039-73-B,C,XXX-00242054,074-36707952,31/10/2001,2001-54241-Y,APLAST,APLAST/DEF.,MDES,800850,1,"1,1",KLM,CARGUERO
1/11/2023,MDES-2023-103043-73-T,C,XXX-00130612,074-62575122,13/5/2013,2013-12393-S,EMBMOJ,EMB.MOJADO,MDES,800850,1,"1,505",KLM,CARGUERO
1/11/2023,MDES-2023-103043-73-T,C,XXX-00130617,074-62575122,25/2/2016,2016-5778-B,EMBROT,EMB.ROTO,MDES,800850,1,"1,5",KLM,CARGUERO
1/11/2023,MDES-2023-103020-73-Y,C,XXX-00075171,729-48360760,10/7/2023,2023-16645-W,FALPRE,F.PRECINTO,MDES,800850,2,142,TAMPA,PASAJEROS
1/11/2023,MDES-2023-103020-73-Y,C,XXX-00075171,729-48360760,1/11/2023,2023-27257-X,EMBROT,EMB.ROTO,MDES,800850,2,142,TAMPA,PASAJEROS
1/11/2023,MDES-2023-103020-73-Y,C,XXX-00077318,729-48360760,1/11/2023,2023-27258-Y,EMBABI,EMB.ABIERTO,MDES,800850,5,"780,5",TAMPA,PASAJEROS
1/11/2023,MDES-2023-103020-73-Y,C,XXX-00077318,729-48360760,1/11/2023,2023-27258-Y,EMBROT,EMB.ROTO,MDES,800850,5,"780,5",TAMPA,PASAJEROS
1/11/2023,MDES-2023-103472-73-C,B,XXX-0B414453,992-27333305,2/11/2023,2023-27328-W,EMBROT,EMB.ROTO,MDES,50,2,377,unknow,PASAJEROS
1/11/2023,MDES-2023-103022-73-Z,C,XXX-00003680,729-47343365,24/9/2000,2000-69277-W,EMBROT,EMB.ROTO,MDES,800850,1,1948,TAMPA,PASAJEROS
1/11/2023,MDES-2023-103022-73-Z,C,XXX-00003680,729-47343365,6/10/2010,2010-36670-W,APLAST,APLAST/DEF.,MDES,800850,1,1948,TAMPA,PASAJEROS
1/11/2023,MDES-2023-103024-73-S,C,XXX-00501513,729-42321403,20/10/2003,2003-382805-P,EMBABI,EMB.ABIERTO,MDES,800850,7,57,TAMPA,PASAJEROS
1/11/2023,MDES-2023-103069-73-E,C,XXX-00010842,230-63635390,28/6/2005,2005-43251-E,FAJCON,FAJAS CTRL,MDES,800850,1,2,COPA,PASAJEROS
1/11/2023,MDES-2023-103069-73-E,C,XXX-00010842,230-63635390,7/9/2021,2021-26270-R,EMBROT,EMB.ROTO,MDES,800850,1,2,COPA,PASAJEROS
1/11/2023,MDES-2023-103047-73-A,C,XXX-00017241,139-46431254,30/6/2009,2009-28810-T,APLAST,APLAST/DEF.,MDES,800850,1,270,AEROMÉXICO,PASAJEROS
31/10/2023,MDES-2023-103050-73-R,C,XXX-00175325,075-61421765,1/11/2023,2023-27236-U,EMBROT,EMB.ROTO,MDES,800850,2,250,IBERIA,PASAJEROS
31/10/2023,MDES-2023-103032-73-R,C,XXX-00402347,045-48760062,23/11/2018,2018-44015-O,APLAST,APLAST/DEF.,MDES,800850,2,"3,4",LATAM,PASAJEROS
31/10/2023,MDES-2023-103032-73-R,C,XXX-00402347,045-48760062,23/11/2018,2018-44015-O,EMBABI,EMB.ABIERTO,MDES,800850,1,"1,7",LATAM,PASAJEROS
31/10/2023,MDES-2023-103032-73-R,C,XXX-00402355,045-48760062,23/11/2018,2018-44026-Q,APLAST,APLAST/DEF.,MDES,800850,1,"1,2",LATAM,PASAJEROS
31/10/2023,MDES-2023-103174-73-B,A,XXX-55792249,045-47121211,1/11/2023,2023-27270-S,APLAST,APLAST/DEF.,MDES,74,6,66,LATAM,PASAJEROS
31/10/2023,MDES-2023-103471-73-B,B,XXX-0B414552,045-47916411,2/11/2023,2023-27342-S,EMBROT,EMB.ROTO,MDES,50,1,32,LATAM,PASAJEROS
31/10/2023,MDES-2023-102753-73-D,A,XXX-55549186,001-81325436,1/11/2023,2023-27214-Q,APLAST,APLAST/DEF.,MDES,74,29,147,AMERICAN,PASAJEROS
31/10/2023,MDES-2023-102758-73-X,B,XXX-0B323134,074-44529155,25/10/2023,2023-26565-Y,EMBROT,EMB.ROTO,MDES,50,2,9994,KLM,CARGUERO
31/10/2023,MDES-2023-102720-73-U,B,XXX-0B212875,996-12550845,31/10/2023,2023-27177-Y,APLAST,APLAST/DEF.,MDES,50,4,1118,AIR EUROPA,PASAJEROS
31/10/2023,MDES-2023-102720-73-U,B,XXX-0B212875,996-12550845,2/11/2023,2023-27302-O,APLAST,APLAST/DEF.,MDES,50,4,1118,AIR EUROPA,PASAJEROS
31/10/2023,MDES-2023-102720-73-U,B,XXX-0B212875,996-12550845,2/11/2023,2023-27302-O,EMBABI,EMB.ABIERTO,MDES,50,4,1118,AIR EUROPA,PASAJEROS
31/10/2023,MDES-2023-102720-73-U,B,XXX-0B306033,996-12550845,31/10/2023,2023-27178-Z,APLAST,APLAST/DEF.,MDES,50,35,114,AIR EUROPA,PASAJEROS
31/10/2023,MDES-2023-102720-73-U,B,XXX-0B306033,996-12550845,31/10/2023,2023-27178-Z,EMBMOJ,EMB.MOJADO,MDES,50,35,114,AIR EUROPA,PASAJEROS
31/10/2023,MDES-2023-102720-73-U,B,XXX-0B317725,996-12550845,31/10/2023,2023-27179-A,APLAST,APLAST/DEF.,MDES,50,3,134,AIR EUROPA,PASAJEROS
31/10/2023,MDES-2023-102720-73-U,B,XXX-0B339740,996-12550845,31/10/2023,2023-27180-S,APLAST,APLAST/DEF.,MDES,50,2,"1,8",AIR EUROPA,PASAJEROS
31/10/2023,MDES-2023-102721-73-V,C,XXX-00064838,996-12857880,31/3/2006,2006-28709-V,FAJCON,FAJAS CTRL,MDES,800850,1,286,AIR EUROPA,PASAJEROS
31/10/2023,MDES-2023-102721-73-V,C,XXX-00064838,996-12857880,31/10/2023,2023-27181-T,EMBROT,EMB.ROTO,MDES,800850,1,286,AIR EUROPA,PASAJEROS
31/10/2023,MDES-2023-102682-73-E,C,XXX-00084929,020-21199570,4/2/2015,2015-3124-K,EMBMOJ,EMB.MOJADO,MDES,800850,1,260,LUFTHANSA,CARGUERO
31/10/2023,MDES-2023-102707-73-C,B,XXX-0B405034,016-25466453,31/10/2023,2023-27188-A,EMBROT,EMB.ROTO,MDES,50,6,"1992,2",UNITED,PASAJEROS
31/10/2023,MDES-2023-102707-73-C,B,XXX-0B405078,016-25466453,31/10/2023,2023-27187-Z,APLAST,APLAST/DEF.,MDES,50,10,4800,UNITED,PASAJEROS
31/10/2023,MDES-2023-102725-73-C,C,XXX-00084877,055-22784134,29/9/2022,2022-28278-B,APLAST,APLAST/DEF.,MDES,800850,8,"10,06",ITA,PASAJEROS
31/10/2023,MDES-2023-102725-73-C,C,XXX-00084877,055-22784134,29/9/2022,2022-28278-B,EMBMOJ,EMB.MOJADO,MDES,800850,8,"10,06",ITA,PASAJEROS
31/10/2023,MDES-2023-102725-73-C,C,XXX-00130587,055-22784134,19/2/2019,2019-6831-S,EMBABI,EMB.ABIERTO,MDES,800850,4,255,ITA,PASAJEROS
31/10/2023,MDES-2023-102725-73-C,C,XXX-00130688,055-22784134,20/2/2014,2014-5657-X,APLAST,APLAST/DEF.,MDES,800850,1,29,ITA,PASAJEROS
31/10/2023,MDES-2023-102725-73-C,C,XXX-00130792,055-22784134,21/2/2014,2014-5740-Q,APLAST,APLAST/DEF.,MDES,800850,1,21,ITA,PASAJEROS
31/10/2023,MDES-2023-102680-73-C,C,XXX-00093940,075-60273054,23/6/2008,2008-62871-P,EMBROT,EMB.ROTO,MDES,800850,1,316,IBERIA,PASAJEROS
30/10/2023,MDES-2023-102329-73-C,B,XXX-0B393300,996-12566164,31/10/2023,2023-27084-V,EMBROT,EMB.ROTO,MDES,50,11,669,AIR EUROPA,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005144,001-81639504,23/11/2005,2005-92583-X,FAJCON,FAJAS CTRL,MDES,800850,1,"118,84",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005144,001-81639504,23/11/2005,2005-92584-X,FAJCON,FAJAS CTRL,MDES,800850,1,"118,84",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005145,001-81639504,22/2/2000,2000-22782-B,FAJCON,FAJAS CTRL,MDES,800850,1,"71,67",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005145,001-81639504,24/6/2003,2003-354000-A,APLAST,APLAST/DEF.,MDES,800850,1,"71,67",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005145,001-81639504,3/7/2006,2006-59893-N,FAJCON,FAJAS CTRL,MDES,800850,1,"71,67",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005145,001-81639504,1/8/2011,2011-24261-P,APLAST,APLAST/DEF.,MDES,800850,1,"71,67",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005145,001-81639504,1/8/2011,2011-24261-P,FALPRE,F.PRECINTO,MDES,800850,1,"71,67",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005145,001-81639504,3/9/2012,2012-23302-K,APLAST,APLAST/DEF.,MDES,800850,1,"71,67",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005145,001-81639504,30/12/2016,2016-42728-X,APLAST,APLAST/DEF.,MDES,800850,1,"71,67",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005145,001-81639504,24/4/2017,2017-10412-I,APLAST,APLAST/DEF.,MDES,800850,1,"71,67",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005145,001-81639504,24/4/2017,2017-10412-I,EMBROT,EMB.ROTO,MDES,800850,1,"71,67",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005147,001-81639504,25/9/2001,2001-47601-C,EMBROT,EMB.ROTO,MDES,800850,1,"39,92",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005147,001-81639504,20/10/2003,2003-382796-P,EMBMOJ,EMB.MOJADO,MDES,800850,1,"39,92",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00005147,001-81639504,28/3/2019,2019-12453-P,APLAST,APLAST/DEF.,MDES,800850,1,"39,92",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252105,001-81639504,27/4/2008,2008-42951-G,FAJCON,FAJAS CTRL,MDES,800850,1,"401,88",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252193,001-81639504,31/7/2003,2003-362533-D,APLAST,APLAST/DEF.,MDES,800850,1,"12,7",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252203,001-81639504,1/12/2022,2022-34482-V,EMBMOJ,EMB.MOJADO,MDES,800850,1,"3,63",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252205,001-81639504,9/12/2014,2014-37695-E,FALPRE,F.PRECINTO,MDES,800850,1,"0,45",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252217,001-81639504,24/1/2003,2003-3295-K,FALPRE,F.PRECINTO,MDES,800850,1,"4,99",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252217,001-81639504,23/9/2009,2009-38968-I,APLAST,APLAST/DEF.,MDES,800850,1,"4,99",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252217,001-81639504,23/9/2009,2009-38968-I,EMBMOJ,EMB.MOJADO,MDES,800850,1,"4,99",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252299,001-81639504,16/8/2005,2005-56714-W,EMBABI,EMB.ABIERTO,MDES,800850,1,"40,82",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252404,001-81639504,26/3/2008,2008-31094-M,EMBROT,EMB.ROTO,MDES,800850,1,"0,45",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252686,001-81639504,6/5/2008,2008-46510-A,APLAST,APLAST/DEF.,MDES,800850,1,"187,34",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252686,001-81639504,11/11/2008,2008-111178-R,FAJCON,FAJAS CTRL,MDES,800850,1,"187,34",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102318-73-A,C,XXX-00252706,001-81639504,13/5/2008,2008-48752-L,FAJCON,FAJAS CTRL,MDES,800850,1,"0,91",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-101978-73-L,B,XXX-0B361267,045-47916411,2/11/2023,2023-27298-C,EMBROT,EMB.ROTO,MDES,50,4,75,LATAM,PASAJEROS
30/10/2023,MDES-2023-101978-73-L,B,XXX-0B394624,045-47916411,2/11/2023,2023-27299-D,EMBABI,EMB.ABIERTO,MDES,50,66,"1854,9",LATAM,PASAJEROS
30/10/2023,MDES-2023-101978-73-L,B,XXX-0B414552,045-47916411,2/11/2023,2023-27342-S,EMBROT,EMB.ROTO,MDES,50,4,194,LATAM,PASAJEROS
30/10/2023,MDES-2023-102288-73-G,C,XXX-00501269,045-48761031,27/9/2002,2002-34859-F,EMBROT,EMB.ROTO,MDES,800850,9,"148,66",LATAM,PASAJEROS
30/10/2023,MDES-2023-102288-73-G,C,XXX-00501269,045-48761031,25/9/2013,2013-31256-R,EMBROT,EMB.ROTO,MDES,800850,9,"148,66",LATAM,PASAJEROS
30/10/2023,MDES-2023-102288-73-G,C,XXX-00501269,045-48761031,31/10/2023,2023-27119-U,APLAST,APLAST/DEF.,MDES,800850,9,"148,66",LATAM,PASAJEROS
30/10/2023,MDES-2023-102254-73-W,C,XXX-00029756,057-10349253,4/4/2005,2005-20748-W,EMBROT,EMB.ROTO,MDES,800850,6,"531,1",AIR FRANCE,PASAJEROS
30/10/2023,MDES-2023-102349-73-E,C,XXX-00252372,001-81639493,24/3/2008,2008-29627-F,EMBROT,EMB.ROTO,MDES,800850,1,"4,53",AMERICAN,PASAJEROS
30/10/2023,MDES-2023-102279-73-G,C,XXX-00042745,406-05540404,3/8/2004,2004-52061-S,EMBROT,EMB.ROTO,MDES,800850,7,"807,1",UPS,CARGUERO
30/10/2023,MDES-2023-102279-73-G,C,XXX-00042746,406-05540404,20/12/2021,2021-38298-E,EMBROT,EMB.ROTO,MDES,800850,5,"302,95",UPS,CARGUERO
30/10/2023,MDES-2023-102344-73-W,C,XXX-00055453,230-63411950,31/10/2023,2023-27081-S,EMBMOJ,EMB.MOJADO,MDES,800850,1,"42,8",COPA,PASAJEROS
30/10/2023,MDES-2023-102344-73-W,C,XXX-00055530,230-63411950,31/10/2023,2023-27080-R,EMBMOJ,EMB.MOJADO,MDES,800850,12,"20,4",COPA,PASAJEROS
30/10/2023,MDES-2023-102344-73-W,C,XXX-00055574,230-63411950,31/10/2023,2023-27082-T,EMBMOJ,EMB.MOJADO,MDES,800850,1,"3,1",COPA,PASAJEROS
30/10/2023,MDES-2023-102344-73-W,C,XXX-00055579,230-63411950,31/10/2023,2023-27083-U,EMBMOJ,EMB.MOJADO,MDES,800850,1,"3,6",COPA,PASAJEROS
30/10/2023,MDES-2023-101991-73-G,B,XXX-0B349957,729-42292740,31/10/2023,2023-27092-U,APLAST,APLAST/DEF.,MDES,50,16,2126,TAMPA,PASAJEROS
30/10/2023,MDES-2023-102306-73-U,A,XXX-55739349,729-42372374,30/10/2023,2023-27007-Q,APLAST,APLAST/DEF.,MDES,74,9,"565,9",TAMPA,PASAJEROS
30/10/2023,MDES-2023-102306-73-U,A,XXX-55739349,729-42372374,30/10/2023,2023-27007-Q,EMBROT,EMB.ROTO,MDES,74,9,"565,9",TAMPA,PASAJEROS
30/10/2023,MDES-2023-102307-73-V,A,XXX-55605203,729-42372175,31/10/2023,2023-27075-V,APLAST,APLAST/DEF.,MDES,74,1,"7,25",TAMPA,PASAJEROS
30/10/2023,MDES-2023-102263-73-W,C,XXX-00093950,075-60273065,25/9/2001,2001-47533-J,EMBROT,EMB.ROTO,MDES,800850,1,54,IBERIA,PASAJEROS
30/10/2023,MDES-2023-101865-73-G,B,XXX-00002457,510-10480746,2/6/2004,2004-36059-P,APLAST,APLAST/DEF.,MDES,50,2,250,AIR CLASS,PASAJEROS
30/10/2023,MDES-2023-101875-73-H,B,XXX-0B241948,139-39974480,27/10/2023,2023-26745-Y,APLAST,APLAST/DEF.,MDES,50,6,"1787,7",AEROMÉXICO,PASAJEROS
30/10/2023,MDES-2023-101875-73-H,B,XXX-0B241948,139-39974480,27/10/2023,2023-26745-Y,FALPRE,F.PRECINTO,MDES,50,6,"1787,7",AEROMÉXICO,PASAJEROS
30/10/2023,MDES-2023-102271-73-V,C,XXX-00055451,139-46431722,7/12/2000,2000-84893-Y,EMBROT,EMB.ROTO,MDES,800850,1,"40,9",AEROMÉXICO,PASAJEROS
30/10/2023,MDES-2023-102271-73-V,C,XXX-00055467,139-46431722,3/10/2023,2023-24636-V,APLAST,APLAST/DEF.,MDES,800850,1,"3,1",AEROMÉXICO,PASAJEROS
30/10/2023,MDES-2023-102271-73-V,C,XXX-00055467,139-46431722,3/10/2023,2023-24636-V,EMBROT,EMB.ROTO,MDES,800850,1,"3,1",AEROMÉXICO,PASAJEROS
30/10/2023,MDES-2023-102271-73-V,C,XXX-00055536,139-46431722,15/12/2006,2006-125800-Y,EMBABI,EMB.ABIERTO,MDES,800850,1,"1,4",AEROMÉXICO,PASAJEROS
30/10/2023,MDES-2023-102271-73-V,C,XXX-00055546,139-46431722,11/1/2005,2005-1800-N,FALPRE,F.PRECINTO,MDES,800850,1,"60,9",AEROMÉXICO,PASAJEROS
30/10/2023,MDES-2023-102271-73-V,C,XXX-00055546,139-46431722,11/1/2005,2005-1801-A,EMBABI,EMB.ABIERTO,MDES,800850,1,"60,9",AEROMÉXICO,PASAJEROS
30/10/2023,MDES-2023-102271-73-V,C,XXX-00055546,139-46431722,11/1/2005,2005-1801-A,FALPRE,F.PRECINTO,MDES,800850,1,"60,9",AEROMÉXICO,PASAJEROS
30/10/2023,MDES-2023-102271-73-V,C,XXX-00055554,139-46431722,14/12/2000,2000-86496-A,EMBROT,EMB.ROTO,MDES,800850,1,"2,8",AEROMÉXICO,PASAJEROS
30/10/2023,MDES-2023-102271-73-V,C,XXX-00055571,139-46431722,12/12/2005,2005-119908-H,EMBROT,EMB.ROTO,MDES,800850,1,"38,4",AEROMÉXICO,PASAJEROS
29/10/2023,MDES-2023-102315-73-U,B,XXX-0B413137,176-59501304,30/10/2023,2023-27034-Q,APLAST,APLAST/DEF.,MDES,50,6,99,EMIRATES,PASAJEROS
29/10/2023,MDES-2023-102324-73-U,A,XXX-55899418,071-49648723,30/10/2023,2023-27002-L,EMBABI,EMB.ABIERTO,MDES,74,27,440,ETHIOPIAN,PASAJEROS
29/10/2023,MDES-2023-102324-73-U,A,XXX-55899418,071-49648723,30/10/2023,2023-27002-L,FALPRE,F.PRECINTO,MDES,74,27,440,ETHIOPIAN,PASAJEROS
29/10/2023,MDES-2023-102342-73-U,A,XXX-55733717,369-82488965,31/10/2023,2023-27095-X,APLAST,APLAST/DEF.,MDES,74,18,544,ATLAS,CARGUERO
29/10/2023,MDES-2023-102353-73-W,C,XXX-00047872,369-82528165,24/7/2001,2001-36500-U,APLAST,APLAST/DEF.,MDES,800850,1,"113,4",ATLAS,CARGUERO
29/10/2023,MDES-2023-102353-73-W,C,XXX-00047875,369-82528165,10/8/2000,2000-59861-Z,FALPRE,F.PRECINTO,MDES,800850,1,"231,33",ATLAS,CARGUERO
29/10/2023,MDES-2023-102353-73-W,C,XXX-00051448,369-82528165,3/9/2004,2004-60201-A,APLAST,APLAST/DEF.,MDES,800850,8,"732,4",ATLAS,CARGUERO
29/10/2023,MDES-2023-102353-73-W,C,XXX-00051448,369-82528165,3/9/2004,2004-60201-A,EMBROT,EMB.ROTO,MDES,800850,8,"732,4",ATLAS,CARGUERO
29/10/2023,MDES-2023-102353-73-W,C,XXX-00051478,369-82528165,3/12/2015,2015-43588-C,APLAST,APLAST/DEF.,MDES,800850,1,"2,7",ATLAS,CARGUERO
29/10/2023,MDES-2023-102353-73-W,C,XXX-00051488,369-82528165,21/2/2011,2011-4917-V,EMBROT,EMB.ROTO,MDES,800850,5,"588,1",ATLAS,CARGUERO
29/10/2023,MDES-2023-102353-73-W,C,XXX-00051552,369-82528165,9/8/2005,2005-54798-U,APLAST,APLAST/DEF.,MDES,800850,2,1411,ATLAS,CARGUERO
29/10/2023,MDES-2023-102353-73-W,C,XXX-00051552,369-82528165,31/10/2023,2023-27056-U,EMBROT,EMB.ROTO,MDES,800850,2,1411,ATLAS,CARGUERO
29/10/2023,MDES-2023-102353-73-W,C,XXX-00051554,369-82528165,26/7/2005,2005-50646-N,EMBROT,EMB.ROTO,MDES,800850,9,"775,9",ATLAS,CARGUERO
29/10/2023,MDES-2023-102353-73-W,C,XXX-00051554,369-82528165,31/10/2023,2023-27053-R,EMBABI,EMB.ABIERTO,MDES,800850,9,"775,9",ATLAS,CARGUERO
29/10/2023,MDES-2023-102353-73-W,C,XXX-00051555,369-82528165,21/2/2020,2020-7809-Y,FALPRE,F.PRECINTO,MDES,800850,1,"0,3",ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00403170,369-82525413,21/1/2019,2019-2449-T,APLAST,APLAST/DEF.,MDES,800850,5,38,ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00408856,369-82525413,15/11/2019,2019-55020-M,APLAST,APLAST/DEF.,MDES,800850,1,"1,2",ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00408876,369-82525413,15/11/2019,2019-54973-C,APLAST,APLAST/DEF.,MDES,800850,1,"5,5",ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00408981,369-82525413,15/6/2007,2007-62758-K,FAJCON,FAJAS CTRL,MDES,800850,1,8,ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00408981,369-82525413,25/11/2019,2019-56918-D,APLAST,APLAST/DEF.,MDES,800850,1,8,ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00409006,369-82525413,27/11/2019,2019-57360-V,APLAST,APLAST/DEF.,MDES,800850,1,"1,5",ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00409006,369-82525413,29/11/2019,2019-57728-D,APLAST,APLAST/DEF.,MDES,800850,1,"1,5",ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00409036,369-82525413,22/11/2019,2019-56246-X,APLAST,APLAST/DEF.,MDES,800850,1,"1,5",ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00409036,369-82525413,22/11/2019,2019-56247-Y,APLAST,APLAST/DEF.,MDES,800850,1,"1,5",ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00409057,369-82525413,22/11/2019,2019-56357-A,APLAST,APLAST/DEF.,MDES,800850,1,"6,7",ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00409415,369-82525413,9/12/2019,2019-59727-E,APLAST,APLAST/DEF.,MDES,800850,1,"1,5",ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00410575,369-82525413,24/1/2020,2020-3268-T,APLAST,APLAST/DEF.,MDES,800850,1,11,ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00410597,369-82525413,27/1/2020,2020-3815-R,APLAST,APLAST/DEF.,MDES,800850,1,"2,8",ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00410607,369-82525413,29/1/2020,2020-4219-Q,APLAST,APLAST/DEF.,MDES,800850,1,4,ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00410616,369-82525413,28/1/2020,2020-3996-B,APLAST,APLAST/DEF.,MDES,800850,1,"7,9",ATLAS,CARGUERO
29/10/2023,MDES-2023-102358-73-E,C,XXX-00410617,369-82525413,29/1/2020,2020-4249-T,APLAST,APLAST/DEF.,MDES,800850,5,21,ATLAS,CARGUERO
29/10/2023,MDES-2023-102316-73-V,C,XXX-03100192,014-22473135,25/3/2003,2003-334589-N,EMBROT,EMB.ROTO,MDES,800850,1,"0,3",AIR CANADA,PASAJEROS
